ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
852910,0,1,6,0,0,135,0,90,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,33085
852911,0,0,2,0,0,0,0,499,0,1,0,4501,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33086
852912,0,0,6,0,0,123,0,-12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,124,0,0,0,0,0,0,0,1,0,33087
852913,0,0,6,0,0,158,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33088
852914,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,33090,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33089
852915,0,0,10,0,0,0,0,92499,1,1,0,15001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,0,0,0,0,0,22,30,33152
852916,0,0,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,185320,0,8,0,0,0,0,0,47,0,33153
852917,0,0,6,0,0,42,0,-1,1,1,0,1,0,0,0,0,0,33151,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33154
852919,0,0,6,0,0,108,0,-6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,8527872,0,0,0,1,0,33213
852920,0,0,6,0,0,108,0,-11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,8527872,0,0,0,1,0,33214
852921,0,0,6,0,0,108,0,-16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,8527872,0,0,0,1,0,33215
852922,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18928,64,20,0,0,0,0,0,18,47,33282
852923,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,33283
852924,0,0,24,0,0,0,0,0,0,1,0,1,27655,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33284
852925,0,0,24,0,0,0,0,0,0,1,0,1,27656,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33285
852926,0,0,24,0,0,0,0,0,0,1,0,1,27657,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33286
852927,0,0,24,0,0,0,0,0,0,1,0,1,27658,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33287
852928,0,0,6,0,0,179,0,-5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,256,0,0,0,1,0,33371
852929,0,0,6,0,0,99,0,422,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33372
852930,0,0,10,0,0,0,0,669,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33373
852933,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33376
852934,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19097,0,0,0,0,0,0,0,1,0,33459
852936,0,0,2,0,0,0,0,99,0.20000000298,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33462
852937,0,0,2,0,0,0,0,166,1,1,0,59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33463
852938,0,1,6,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33463
852939,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19118,0,0,0,0,0,0,0,1,0,33464
852940,0,0,28,10000000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19205,61,14,0,0,0,0,0,47,0,33538
852941,0,0,28,10000000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19204,61,14,0,0,0,0,0,49,0,33539
852942,0,0,28,10000000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19206,61,14,0,0,0,0,0,50,0,33540
852943,0,0,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,183278,0,0,0,0,0,0,0,18,0,33541
852944,0,0,17,0,0,0,0,19,1,1,0,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33542
852945,0,1,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33542
852946,0,0,46,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33543
852953,0,0,6,0,0,6,0,998,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,33684
852954,0,0,5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,33685
852955,0,0,6,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,22,30,33686
852956,0,1,2,0,0,0,0,3562,0,1,0,375,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,22,30,33686
852958,0,0,31,0,0,0,0,119,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33688
852959,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33760
852962,0,0,6,0,0,8,1000,38,0.07419999689,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,33763
852963,0,1,6,0,0,4,0,599,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,33763
852965,0,0,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,587,0,0,0,0,0,0,0,25,0,33837
852966,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,33838
852967,0,0,6,0,0,149,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33839
852968,0,1,6,0,0,79,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,0,1,0,33839
852969,0,0,6,0,0,23,2000,0,0,1,0,0,0,0,0,0,0,32016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33840
852970,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27028,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33894
852971,0,1,44,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,129,0,0,0,0,0,0,0,1,0,33894
852972,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,183410,0,0,0,0,0,0,0,18,0,33895
852973,0,0,6,0,0,69,0,999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,33896
852974,0,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33897,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33896
852975,0,2,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,30023,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33896
852978,0,0,9,2,0,0,0,79,0.21400000155,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,33969
852979,0,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33970
852980,0,1,98,0,0,0,0,44,1,1,0,11,0,0,0,0,0,0,0,1,0,0,0,1,25,0,13,0,0,0,0,0,63,16,33970
852981,0,2,2,0,0,0,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,63,16,33970
852982,0,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,53,0,33971
852983,0,1,98,0,0,0,0,44,1,1,0,11,0,0,0,0,0,0,0,1,0,0,0,1,50,0,13,0,0,0,0,0,53,16,33971
852984,0,2,2,0,0,0,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,53,16,33971
852985,0,0,27,0,0,3,3000,11,0.33000001311,1,0,1,0,0,0,0,11.60000038147,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,28,0,33972
852986,0,0,6,2,0,53,1000,999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,34036
852988,0,0,2,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,22,15,34039
852989,0,0,6,0,0,13,0,53,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,34040
852990,0,1,6,0,0,135,0,53,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,34040
852992,0,0,6,0,0,42,0,0,1,1,0,1,0,0,0,0,0,34111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,34112
852993,0,0,31,0,0,0,0,109,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,34113
852994,0,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33951,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,34113
852995,0,0,6,0,0,89,1000,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34114
852996,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34115
852998,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34201
852999,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19586,0,0,0,0,0,0,0,1,0,34202
853000,0,1,6,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,34202
853001,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19585,0,0,0,0,0,0,0,1,0,34203
853002,0,1,6,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,34203
853003,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19584,0,0,0,0,0,0,0,1,0,34204
853004,0,1,6,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,0,1,0,34204
853005,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19587,0,0,0,0,0,0,0,1,0,34205
853006,0,1,6,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,1,0,34205
853007,0,0,10,0,0,0,0,119,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33090
853008,0,0,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33091
853010,0,0,6,0,0,13,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,33093
853011,0,1,6,0,0,135,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,33093
853012,0,0,6,0,0,13,0,16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,33094
853013,0,1,6,0,0,135,0,16,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,33094
853020,0,0,24,0,0,0,0,0,0,1,0,1,27659,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33288
853021,0,0,24,0,0,0,0,0,0,1,0,1,27660,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33289
853022,0,0,24,0,0,0,0,0,0,1,0,1,27661,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33290
853023,0,0,24,0,0,0,0,0,0,1,0,1,27662,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33291
853024,0,0,24,0,0,0,0,0,0,1,0,1,27663,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33292
853025,0,0,24,0,0,0,0,0,0,1,0,1,27664,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33293
853026,0,0,24,0,0,0,0,0,0,1,0,1,27665,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33294
853027,0,0,6,0,0,200,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33377
853028,0,1,6,0,0,79,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,33377
853029,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,33380,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33379
853030,0,0,6,0,0,4,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33380
853031,0,0,59,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,33381
853032,0,0,6,0,0,105,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,33382
853033,0,1,98,0,0,0,0,499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,25,0,33382
853034,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19089,0,0,0,0,0,0,0,1,0,33465
853035,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19104,0,0,0,0,0,0,0,1,0,33466
853036,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19123,0,0,0,0,0,0,0,1,0,33467
853037,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19127,0,0,0,0,0,0,0,1,0,33468
853038,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19130,0,0,0,0,0,0,0,1,0,33469
853040,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33545
853041,0,0,29,0,0,0,0,-1,0,1,0,1,0,0,0,3.14159297943,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,33546
853042,0,1,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,1,0,33546
853043,0,2,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,1,0,33546
853044,0,0,6,0,0,7,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,0,0,0,0,0,22,15,33547
853045,0,0,27,0,0,3,1000,902,0.33000001311,1,0,95,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,18,28,33617
853046,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,0,0,0,0,0,22,7,33618
853047,0,1,67,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33618
853048,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33619
853049,0,0,2,0,0,0,0,47,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33620
853050,0,1,6,0,0,3,3000,12,0.10000000149,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33620
853052,0,0,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,125,0,0,0,0,0,0,0,6,0,33689
853053,0,0,5,1,0,0,0,-1,0,1,0,1,0,0,0,2.79903697968,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,33690
853054,0,1,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33690
853055,0,0,50,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,183384,0,15,0,0,0,0,0,47,0,33691
853057,0,0,6,0,0,107,0,38,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,32768,0,0,0,1,0,33693
853061,0,0,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,585,0,0,0,0,0,0,0,25,0,33768
853063,0,0,24,0,0,0,0,9,0,1,0,1,28112,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33770
853064,0,0,2,1,0,0,0,849,1,1,0,301,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,22,15,33841
853067,0,0,6,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33844
853068,0,1,6,0,0,3,3000,9,0.10000000149,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33844
853070,0,0,6,0,0,79,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,33898
853071,0,1,6,0,0,138,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33898
853072,0,2,6,0,0,61,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33898
853073,0,0,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,589,0,0,0,0,0,0,0,25,0,33899
853074,0,0,6,0,0,4,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33900
853079,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12922,61,29,0,0,0,0,0,41,0,33973
853080,0,0,62,1,0,0,0,27,1,1,0,5,0,0,0,0,4,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,22,15,33974
853081,0,1,62,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,8,0,0,0,0,0,22,15,33974
853082,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33974
853083,0,0,2,0,0,0,0,318,0.75,1,0,51,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33975
853084,0,1,6,0,0,3,3000,59,0.05000000075,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33975
853085,0,0,6,0,0,8,1000,37,0.28600001335,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,45,0,33976
853093,0,0,10,1,0,0,0,4749,0.85699999332,1,0,501,0,0,0,0,9.30000019073,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,34119
853094,0,0,2,0,0,0,0,149,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,34120
853095,0,1,3,0,0,0,0,174,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34120
853096,0,0,2,0,0,0,0,1749,0,1,0,501,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,0,0,0,0,0,22,15,34121
853097,0,1,6,0,0,87,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,28,0,0,0,0,0,22,15,34121
853099,0,0,6,0,0,69,0,1949,0,1,0,1301,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,34206
853102,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,22,7,34209
853103,0,0,6,0,0,29,0,129,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,34210
853104,0,0,50,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,35591,0,0,0,0,0,0,0,39,0,33095
853105,0,1,118,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,356,0,0,0,0,0,0,0,0,0,33095
853106,0,2,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33095
853107,0,0,63,0,0,0,0,9999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33096
853108,0,0,6,0,0,13,0,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,33097
853109,0,1,6,0,0,135,0,30,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,33097
853110,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,33095,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33098
853111,0,1,44,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,356,0,0,0,0,0,0,0,0,0,33098
853112,0,0,6,0,0,107,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,4096,0,0,0,1,0,33158
853113,0,1,6,0,0,107,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,2048,4,0,0,1,0,33158
853114,0,0,6,0,0,107,0,7,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,4096,0,0,0,1,0,33159
853115,0,1,6,0,0,107,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,2048,4,0,0,1,0,33159
853116,0,0,6,0,0,107,0,11,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,4096,0,0,0,1,0,33160
853117,0,1,6,0,0,107,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,2048,4,0,0,1,0,33160
853120,0,0,6,0,0,107,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,8192,2,0,0,1,0,33221
853121,0,0,6,0,0,107,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,8192,2,0,0,1,0,33222
853122,0,0,24,0,0,0,0,0,0,1,0,1,27666,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33295
853123,0,0,24,0,0,0,0,0,0,1,0,1,27667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33296
853124,0,0,6,0,0,42,0,0,1,1,0,1,0,0,0,0,0,33370,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33297
853126,0,0,6,1,0,65,0,99999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33299
853127,0,0,24,0,0,0,0,0,0,1,0,0,27808,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,33383
853128,0,0,6,0,0,177,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27,0,0,0,0,0,22,15,33384
853129,0,0,62,1,0,0,0,949,1,1,0,101,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,33385
853130,0,0,6,0,0,189,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,33386
853131,0,0,10,1,0,0,0,23124,1,1,0,3751,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,33387
853132,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33388
853133,0,1,118,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,762,0,0,0,0,0,0,0,0,0,33388
853134,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19124,0,0,0,0,0,0,0,1,0,33470
853135,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19128,0,0,0,0,0,0,0,1,0,33471
853136,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19132,0,0,0,0,0,0,0,1,0,33472
853137,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19110,0,0,0,0,0,0,0,1,0,33473
853138,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19091,0,0,0,0,0,0,0,1,0,33474
853139,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19098,0,0,0,0,0,0,0,1,0,33475
853140,0,0,29,0,0,0,0,-1,0,1,0,1,0,0,0,6.26573181152,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,33548
853141,0,1,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,1,0,33548
853142,0,2,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,1,0,33548
853143,0,0,29,0,0,0,0,-1,0,1,0,1,0,0,0,4.66002893448,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,33549
